,Zip Code,GO Highest Offense Desc,UCR Description
19965,78748.0,THEFT                         ,Theft
19966,78757.0,THEFT                         ,Theft
19967,78660.0,THEFT                         ,Theft
19968,78757.0,THEFT OF LICENSE PLATE        ,Theft
19969,78731.0,THEFT FROM BUILDING           ,Theft
19970,78752.0,BURGLARY OF VEHICLE           ,Theft
19971,78744.0,THEFT                         ,Theft
19972,78731.0,THEFT                         ,Theft
19973,78759.0,THEFT OF LICENSE PLATE        ,Theft
19974,78744.0,THEFT                         ,Theft
19975,78758.0,THEFT OF LICENSE PLATE        ,Theft
19976,78752.0,THEFT OF LICENSE PLATE        ,Theft
19977,78758.0,THEFT                         ,Theft
19978,78749.0,THEFT                         ,Theft
19979,78751.0,THEFT                         ,Theft
19980,78744.0,BURGLARY OF VEHICLE           ,Theft
19981,78752.0,THEFT                         ,Theft
19982,78723.0,THEFT OF LICENSE PLATE        ,Theft
19983,78705.0,THEFT OF BICYCLE              ,Theft
19984,78705.0,THEFT OF BICYCLE              ,Theft
19985,78704.0,THEFT OF BICYCLE              ,Theft
19986,78701.0,THEFT FROM BUILDING           ,Theft
19987,78751.0,THEFT OF BICYCLE              ,Theft
19988,78701.0,THEFT                         ,Theft
19989,78703.0,THEFT                         ,Theft
19990,78723.0,THEFT FROM BUILDING           ,Theft
19991,78754.0,THEFT FROM BUILDING           ,Theft
19992,78705.0,THEFT OF BICYCLE              ,Theft
19993,78703.0,THEFT OF BICYCLE              ,Theft
19994,78751.0,THEFT                         ,Theft
19995,78704.0,BURGLARY OF VEHICLE           ,Theft
19996,78705.0,THEFT OF BICYCLE              ,Theft
19997,78758.0,THEFT                         ,Theft
19998,78701.0,THEFT FROM PERSON             ,Theft
19999,78741.0,THEFT                         ,Theft
20000,78753.0,BURGLARY OF RESIDENCE         ,Burglary
20001,78753.0,AGG ASSAULT                   ,Agg Assault
20002,78723.0,THEFT                         ,Theft
20003,78741.0,BURGLARY OF RESIDENCE         ,Burglary
20004,78741.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
20005,78745.0,BURGLARY OF RESIDENCE         ,Burglary
20006,78750.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
20007,78753.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
20008,78704.0,AUTO THEFT                    ,Auto Theft
20009,78753.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
20010,78745.0,BURGLARY OF VEHICLE           ,Theft
20011,78744.0,THEFT                         ,Theft
20012,78731.0,BURGLARY OF RESIDENCE         ,Burglary
20013,78753.0,THEFT                         ,Theft
20014,78753.0,BURGLARY NON RESIDENCE        ,Burglary
20015,78704.0,BURGLARY NON RESIDENCE        ,Burglary
20016,78753.0,THEFT                         ,Theft
20017,78753.0,THEFT                         ,Theft
20018,78727.0,BURGLARY OF VEHICLE           ,Theft
20019,78753.0,THEFT BY SHOPLIFTING          ,Theft
20020,78727.0,BURGLARY OF VEHICLE           ,Theft
20021,78750.0,THEFT FROM BUILDING           ,Theft
20022,78704.0,THEFT BY SHOPLIFTING          ,Theft
20023,78731.0,BURGLARY OF RESIDENCE         ,Burglary
20024,78741.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
20025,78744.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
20026,78753.0,THEFT                         ,Theft
20027,78745.0,ROBBERY BY ASSAULT            ,Robbery
20028,78748.0,THEFT BY SHOPLIFTING          ,Theft
20029,78703.0,THEFT                         ,Theft
20030,78741.0,THEFT BY SHOPLIFTING          ,Theft
20031,78753.0,BURGLARY NON RESIDENCE        ,Burglary
20032,78746.0,THEFT                         ,Theft
20033,78758.0,BURGLARY OF RESIDENCE         ,Burglary
20034,78726.0,BURGLARY OF RESIDENCE         ,Burglary
20035,78758.0,BURGLARY OF RESIDENCE         ,Burglary
20036,78729.0,BURG NON RESIDENCE SHEDS      ,Burglary
20037,78748.0,THEFT BY SHOPLIFTING          ,Theft
20038,78702.0,AUTO THEFT                    ,Auto Theft
20039,78617.0,THEFT                         ,Theft
20040,78613.0,THEFT BY SHOPLIFTING          ,Theft
20041,78741.0,RAPE                          ,Rape
20042,78747.0,BURGLARY OF RESIDENCE         ,Burglary
20043,78704.0,THEFT                         ,Theft
20044,78741.0,DEADLY CONDUCT                ,Agg Assault
20045,78752.0,BURGLARY OF VEHICLE           ,Theft
20046,78723.0,BURGLARY OF RESIDENCE         ,Burglary
20047,78721.0,AGG ASSAULT                   ,Agg Assault
20048,78701.0,BURGLARY OF VEHICLE           ,Theft
20049,78726.0,BURGLARY OF VEHICLE           ,Theft
20050,78723.0,BURGLARY OF VEHICLE           ,Theft
20051,78757.0,BURGLARY OF VEHICLE           ,Theft
20052,78757.0,BURGLARY OF VEHICLE           ,Theft
20053,78731.0,THEFT                         ,Theft
20054,78744.0,BURGLARY OF VEHICLE           ,Theft
20055,78748.0,BURGLARY OF VEHICLE           ,Theft
20056,78758.0,BURGLARY OF VEHICLE           ,Theft
20057,78721.0,BURGLARY OF VEHICLE           ,Theft
20058,78741.0,THEFT                         ,Theft
20059,78701.0,BURGLARY OF VEHICLE           ,Theft
20060,78729.0,BURGLARY OF VEHICLE           ,Theft
20061,78758.0,THEFT                         ,Theft
20062,78750.0,BURGLARY OF VEHICLE           ,Theft
20063,78701.0,THEFT OF BICYCLE              ,Theft
20064,78704.0,BURGLARY OF VEHICLE           ,Theft
20065,78744.0,BURGLARY OF VEHICLE           ,Theft
20066,78701.0,THEFT                         ,Theft
20067,78744.0,THEFT OF LICENSE PLATE        ,Theft
20068,78729.0,THEFT OF BICYCLE              ,Theft
20069,78741.0,BURGLARY OF VEHICLE           ,Theft
20070,78753.0,THEFT BY SHOPLIFTING          ,Theft
20071,78748.0,THEFT                         ,Theft
20072,78702.0,THEFT                         ,Theft
20073,78758.0,THEFT                         ,Theft
20074,78758.0,BURGLARY OF VEHICLE           ,Theft
20075,78745.0,THEFT                         ,Theft
20076,78748.0,THEFT BY SHOPLIFTING          ,Theft
20077,78745.0,BREACH OF COMPUTER SECURITY   ,Theft
20078,78704.0,THEFT OF BICYCLE              ,Theft
20079,78723.0,THEFT BY SHOPLIFTING          ,Theft
20080,78754.0,THEFT                         ,Theft
20081,78741.0,THEFT                         ,Theft
20082,78741.0,THEFT                         ,Theft
20083,78753.0,THEFT                         ,Theft
20084,78729.0,BURGLARY OF VEHICLE           ,Theft
20085,78744.0,THEFT OF AUTO PARTS           ,Theft
20086,78754.0,THEFT BY SHOPLIFTING          ,Theft
20087,78752.0,THEFT                         ,Theft
20088,78705.0,BURGLARY OF VEHICLE           ,Theft
20089,78729.0,BURGLARY OF VEHICLE           ,Theft
20090,78701.0,AUTO THEFT                    ,Auto Theft
20091,78757.0,THEFT                         ,Theft
20092,78746.0,THEFT                         ,Theft
20093,78731.0,BURGLARY OF VEHICLE           ,Theft
20094,78748.0,THEFT                         ,Theft
20095,78746.0,BURGLARY OF VEHICLE           ,Theft
20096,78754.0,BURGLARY OF VEHICLE           ,Theft
20097,78759.0,THEFT                         ,Theft
20098,78722.0,THEFT                         ,Theft
20099,78758.0,THEFT OF BICYCLE              ,Theft
20100,78748.0,THEFT                         ,Theft
20101,78702.0,THEFT FROM AUTO               ,Theft
20102,78745.0,THEFT FROM PERSON             ,Theft
20103,78729.0,BURGLARY OF VEHICLE           ,Theft
20104,78701.0,RAPE                          ,Rape
20105,78752.0,BURGLARY OF RESIDENCE         ,Burglary
20106,78758.0,ROBBERY BY THREAT             ,Robbery
20107,78747.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
20108,78723.0,AGG ASSAULT                   ,Agg Assault
20109,78741.0,BURGLARY OF VEHICLE           ,Theft
20110,78750.0,AUTO THEFT                    ,Auto Theft
20111,78727.0,THEFT OF TRAILER              ,Theft
20112,78727.0,AUTO THEFT                    ,Auto Theft
20113,78745.0,BURGLARY NON RESIDENCE        ,Burglary
20114,78744.0,THEFT                         ,Theft
20115,78756.0,THEFT                         ,Theft
20116,78744.0,AUTO THEFT                    ,Auto Theft
20117,78753.0,THEFT                         ,Theft
20118,78741.0,BURGLARY OF RESIDENCE         ,Burglary
20119,78704.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
20120,78749.0,BURGLARY OF VEHICLE           ,Theft
20121,78741.0,THEFT BY SHOPLIFTING          ,Theft
20122,78751.0,THEFT                         ,Theft
20123,78705.0,AUTO THEFT                    ,Auto Theft
20124,78701.0,THEFT                         ,Theft
20125,78759.0,AGG ASSAULT                   ,Agg Assault
20126,78757.0,BURGLARY NON RESIDENCE        ,Burglary
20127,78729.0,BURGLARY NON RESIDENCE        ,Burglary
20128,78660.0,THEFT                         ,Theft
20129,78745.0,AGG ASSAULT                   ,Agg Assault
20130,78703.0,THEFT BY SHOPLIFTING          ,Theft
20131,78748.0,THEFT FROM PERSON             ,Theft
20132,78746.0,THEFT BY SHOPLIFTING          ,Theft
20133,78753.0,THEFT BY SHOPLIFTING          ,Theft
20134,78729.0,BURGLARY OF VEHICLE           ,Theft
20135,78701.0,THEFT                         ,Theft
20136,78754.0,BURGLARY OF RESIDENCE         ,Burglary
20137,78741.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
20138,78653.0,THEFT                         ,Theft
20139,78741.0,THEFT FROM PERSON             ,Theft
20140,78744.0,AUTO THEFT                    ,Auto Theft
20141,78752.0,BURGLARY OF VEHICLE           ,Theft
20142,78744.0,BURGLARY OF VEHICLE           ,Theft
20143,78752.0,BURGLARY OF VEHICLE           ,Theft
20144,78729.0,BURGLARY OF VEHICLE           ,Theft
20145,78701.0,THEFT                         ,Theft
20146,78744.0,BURGLARY OF VEHICLE           ,Theft
20147,78752.0,BURGLARY OF VEHICLE           ,Theft
20148,78752.0,BURGLARY OF VEHICLE           ,Theft
20149,78754.0,BURGLARY OF VEHICLE           ,Theft
20150,78752.0,BURGLARY OF VEHICLE           ,Theft
20151,78741.0,BURGLARY OF VEHICLE           ,Theft
20152,78744.0,BURGLARY OF VEHICLE           ,Theft
20153,78744.0,BURGLARY OF VEHICLE           ,Theft
20154,78729.0,THEFT                         ,Theft
20155,78758.0,BURGLARY OF VEHICLE           ,Theft
20156,78744.0,THEFT                         ,Theft
20157,78754.0,BURGLARY OF VEHICLE           ,Theft
20158,78751.0,THEFT                         ,Theft
20159,78754.0,THEFT                         ,Theft
20160,78744.0,BURGLARY OF VEHICLE           ,Theft
20161,78731.0,BURGLARY OF VEHICLE           ,Theft
20162,78748.0,THEFT                         ,Theft
20163,78752.0,BURGLARY OF VEHICLE           ,Theft
20164,78758.0,BURGLARY OF VEHICLE           ,Theft
20165,78729.0,BURGLARY OF VEHICLE           ,Theft
20166,78741.0,BURGLARY OF VEHICLE           ,Theft
20167,,THEFT                         ,Theft
20168,78748.0,THEFT                         ,Theft
20169,78701.0,THEFT                         ,Theft
20170,78735.0,BURGLARY OF VEHICLE           ,Theft
20171,78739.0,THEFT                         ,Theft
20172,78705.0,THEFT                         ,Theft
20173,78741.0,BURGLARY OF VEHICLE           ,Theft
20174,78745.0,THEFT                         ,Theft
20175,78719.0,BURGLARY OF VEHICLE           ,Theft
20176,78759.0,THEFT                         ,Theft
20177,78758.0,THEFT BY SHOPLIFTING          ,Theft
20178,78746.0,BURGLARY OF VEHICLE           ,Theft
20179,78702.0,BURGLARY OF VEHICLE           ,Theft
20180,78729.0,BURGLARY OF VEHICLE           ,Theft
20181,78758.0,THEFT                         ,Theft
20182,78705.0,BURGLARY OF VEHICLE           ,Theft
20183,78705.0,THEFT OF BICYCLE              ,Theft
20184,78751.0,AGG ASSAULT WITH MOTOR VEH    ,Agg Assault
20185,78741.0,THEFT OF BICYCLE              ,Theft
20186,78729.0,THEFT                         ,Theft
20187,78701.0,THEFT OF BICYCLE              ,Theft
20188,78701.0,BURGLARY OF VEHICLE           ,Theft
20189,78722.0,BURGLARY OF VEHICLE           ,Theft
20190,78704.0,THEFT OF BICYCLE              ,Theft
20191,78701.0,THEFT FROM BUILDING           ,Theft
20192,78757.0,BURGLARY OF VEHICLE           ,Theft
20193,78745.0,THEFT OF BICYCLE              ,Theft
20194,78752.0,THEFT FROM BUILDING           ,Theft
20195,78701.0,THEFT FROM BUILDING           ,Theft
20196,78701.0,THEFT FROM BUILDING           ,Theft
20197,78729.0,BURGLARY OF RESIDENCE         ,Burglary
20198,78749.0,THEFT                         ,Theft
20199,78729.0,THEFT                         ,Theft
20200,78705.0,THEFT                         ,Theft
20201,78741.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
20202,78704.0,SEXUAL ASSAULT W/ OBJECT      ,Rape
20203,78704.0,BURGLARY NON RESIDENCE        ,Burglary
20204,78702.0,ROBBERY BY ASSAULT            ,Robbery
20205,78705.0,BURGLARY OF RESIDENCE         ,Burglary
20206,78745.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
20207,78753.0,AUTO THEFT                    ,Auto Theft
20208,78617.0,AUTO THEFT                    ,Auto Theft
20209,78741.0,AUTO THEFT                    ,Auto Theft
20210,78741.0,ROBBERY BY THREAT             ,Robbery
20211,78723.0,AGG ASSAULT                   ,Agg Assault
20212,78702.0,THEFT OF TRAILER              ,Theft
20213,78757.0,BURGLARY NON RESIDENCE        ,Burglary
20214,78753.0,THEFT                         ,Theft
20215,78741.0,BURGLARY OF RESIDENCE         ,Burglary
20216,78741.0,THEFT                         ,Theft
20217,78704.0,BURGLARY NON RESIDENCE        ,Burglary
20218,78745.0,BURGLARY NON RESIDENCE        ,Burglary
20219,78702.0,DEADLY CONDUCT                ,Agg Assault
20220,78757.0,AUTO THEFT                    ,Auto Theft
20221,78722.0,THEFT                         ,Theft
20222,78753.0,AUTO THEFT                    ,Auto Theft
20223,78617.0,BURGLARY OF VEHICLE           ,Theft
20224,78741.0,THEFT                         ,Theft
20225,78717.0,THEFT BY SHOPLIFTING          ,Theft
20226,78741.0,BURGLARY OF RESIDENCE         ,Burglary
20227,78702.0,BURGLARY NON RESIDENCE        ,Burglary
20228,78617.0,BURGLARY OF VEHICLE           ,Theft
20229,78741.0,AUTO THEFT                    ,Auto Theft
20230,78752.0,AUTO THEFT                    ,Auto Theft
20231,78741.0,BURGLARY OF RESIDENCE         ,Burglary
20232,78745.0,THEFT                         ,Theft
20233,78719.0,THEFT                         ,Theft
20234,78704.0,BURGLARY OF VEHICLE           ,Theft
20235,78753.0,THEFT                         ,Theft
20236,78741.0,ROBBERY BY ASSAULT            ,Robbery
20237,78613.0,AUTO THEFT                    ,Auto Theft
20238,78721.0,BURGLARY OF RESIDENCE         ,Burglary
20239,78704.0,AGG ASSAULT                   ,Agg Assault
20240,78741.0,BURGLARY NON RESIDENCE        ,Burglary
20241,78758.0,BURGLARY OF VEHICLE           ,Theft
20242,78753.0,THEFT BY SHOPLIFTING          ,Theft
20243,78613.0,THEFT                         ,Theft
20244,78701.0,BURGLARY NON RESIDENCE        ,Burglary
20245,78759.0,THEFT BY SHOPLIFTING          ,Theft
20246,78701.0,BURGLARY NON RESIDENCE        ,Burglary
20247,78741.0,BURGLARY OF RESIDENCE         ,Burglary
20248,78756.0,THEFT BY SHOPLIFTING          ,Theft
20249,78744.0,BURGLARY OF RESIDENCE         ,Burglary
20250,78747.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
20251,78702.0,THEFT FROM PERSON             ,Theft
20252,78744.0,THEFT                         ,Theft
20253,78723.0,BURGLARY OF RESIDENCE         ,Burglary
20254,78731.0,THEFT OF TRAILER              ,Theft
20255,78751.0,BURGLARY NON RESIDENCE        ,Burglary
20256,78701.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
20257,78723.0,BURGLARY OF VEHICLE           ,Theft
20258,78744.0,BURGLARY OF RESIDENCE         ,Burglary
20259,78724.0,THEFT BY SHOPLIFTING          ,Theft
20260,78741.0,THEFT                         ,Theft
20261,78741.0,BURGLARY OF VEHICLE           ,Theft
20262,78745.0,THEFT FROM AUTO               ,Theft
20263,78745.0,THEFT FROM AUTO               ,Theft
20264,78753.0,THEFT FROM AUTO               ,Theft
20265,78753.0,THEFT                         ,Theft
20266,78741.0,BURGLARY OF VEHICLE           ,Theft
20267,78731.0,BURGLARY OF VEHICLE           ,Theft
20268,78745.0,THEFT                         ,Theft
20269,78744.0,BURGLARY OF VEHICLE           ,Theft
20270,78741.0,THEFT                         ,Theft
20271,78717.0,THEFT OF BICYCLE              ,Theft
20272,78746.0,THEFT                         ,Theft
20273,78753.0,THEFT                         ,Theft
20274,78723.0,THEFT                         ,Theft
20275,78617.0,BURGLARY OF VEHICLE           ,Theft
20276,78703.0,BURGLARY OF VEHICLE           ,Theft
20277,78746.0,THEFT                         ,Theft
20278,78702.0,BURGLARY OF VEHICLE           ,Theft
20279,78746.0,BURGLARY OF VEHICLE           ,Theft
20280,78741.0,BURGLARY OF VEHICLE           ,Theft
20281,78759.0,BURGLARY OF VEHICLE           ,Theft
20282,78748.0,BURGLARY OF VEHICLE           ,Theft
20283,78705.0,THEFT                         ,Theft
20284,78747.0,THEFT                         ,Theft
20285,78702.0,THEFT                         ,Theft
20286,78701.0,THEFT                         ,Theft
20287,78750.0,THEFT FROM BUILDING           ,Theft
20288,78753.0,THEFT FROM BUILDING           ,Theft
20289,78759.0,THEFT BY SHOPLIFTING          ,Theft
20290,78741.0,THEFT                         ,Theft
20291,78757.0,THEFT                         ,Theft
20292,78749.0,THEFT BY SHOPLIFTING          ,Theft
20293,78729.0,THEFT BY SHOPLIFTING          ,Theft
20294,78744.0,THEFT                         ,Theft
20295,78758.0,THEFT                         ,Theft
20296,78745.0,THEFT                         ,Theft
20297,78723.0,THEFT                         ,Theft
20298,78751.0,THEFT                         ,Theft
20299,78701.0,BURGLARY OF VEHICLE           ,Theft
20300,78701.0,THEFT FROM PERSON             ,Theft
20301,78756.0,THEFT OF BICYCLE              ,Theft
20302,78746.0,THEFT                         ,Theft
20303,78705.0,THEFT                         ,Theft
20304,78702.0,BURGLARY OF VEHICLE           ,Theft
20305,78759.0,BURGLARY OF VEHICLE           ,Theft
20306,78704.0,BURGLARY OF VEHICLE           ,Theft
20307,78745.0,THEFT FROM BUILDING           ,Theft
20308,78741.0,THEFT                         ,Theft
20309,78753.0,THEFT                         ,Theft
20310,78757.0,THEFT                         ,Theft
20311,78758.0,BURGLARY OF VEHICLE           ,Theft
20312,78753.0,AGG ASSAULT                   ,Agg Assault
20313,78704.0,THEFT                         ,Theft
20314,78748.0,ROBBERY BY ASSAULT            ,Robbery
20315,78752.0,AUTO THEFT                    ,Auto Theft
20316,78702.0,BURGLARY NON RESIDENCE        ,Burglary
